Date,Heure,Nbre_acariens_Suivis,Montee_Astigmates,Montee_Nymphes,Montee_Adultes,Descente_Astigmates,Descente_Nymphes,Descente_Adultes
2021-03-24,06:47:48,13,8276,22,0,7410,14,0
2021-03-24,06:47:56,11,8289,22,0,7419,14,0
2021-03-24,06:48:04,11,8295,22,0,7430,14,0
2021-03-24,06:48:12,16,8309,22,0,7438,14,0
2021-03-24,06:48:20,11,8318,22,0,7451,14,0
2021-03-24,06:48:28,5,8329,22,0,7461,14,0
2021-03-24,06:48:36,14,8336,22,0,7470,14,0
2021-03-24,06:48:44,8,8344,22,0,7478,14,0
2021-03-24,06:48:52,16,8350,22,0,7490,14,0
2021-03-24,06:49:00,7,8358,22,0,7498,14,0
2021-03-24,06:49:08,10,8374,22,0,7504,14,0
2021-03-24,06:49:16,13,8385,22,0,7510,14,0
2021-03-24,06:49:24,6,8395,22,0,7518,14,0
2021-03-24,06:49:32,7,8407,22,0,7523,17,0
2021-03-24,06:49:40,8,8414,22,0,7528,17,0
2021-03-24,06:49:48,6,8420,22,0,7538,17,0
2021-03-24,06:49:56,8,8431,22,0,7542,17,0
2021-03-24,06:50:04,8,8443,22,0,7546,17,0
2021-03-24,06:50:12,16,8447,22,0,7552,17,0
2021-03-24,06:50:21,9,8453,22,0,7564,17,0
2021-03-24,06:50:29,13,8458,22,0,7571,17,0
2021-03-24,06:50:37,24,8472,22,0,7578,17,0
2021-03-24,06:50:45,19,8484,22,0,7587,17,0
2021-03-24,06:50:53,12,8495,22,0,7598,17,0
2021-03-24,06:51:01,10,8506,22,0,7605,17,0
2021-03-24,06:51:09,10,8516,22,0,7612,17,0
2021-03-24,06:51:17,13,8524,22,0,7621,17,0
2021-03-24,06:51:25,16,8533,22,0,7632,17,0
2021-03-24,06:51:33,13,8550,22,0,7643,17,0
2021-03-24,06:51:41,11,8557,22,0,7655,17,0
2021-03-24,06:51:49,8,8562,22,0,7667,17,0
2021-03-24,06:51:58,11,8574,22,0,7677,17,0
2021-03-24,06:52:06,12,8587,22,0,7684,19,0
2021-03-24,06:52:14,5,8597,22,0,7694,19,0
2021-03-24,06:52:22,9,8598,22,0,7706,19,0
2021-03-24,06:52:30,12,8604,22,0,7713,19,0
2021-03-24,06:52:38,8,8612,22,0,7724,19,0
2021-03-24,06:52:46,7,8621,22,0,7732,19,0
2021-03-24,06:52:54,8,8632,22,0,7738,19,0
2021-03-24,06:53:02,20,8647,22,0,7746,19,0
2021-03-24,06:53:10,12,8653,22,0,7756,19,0
2021-03-24,06:53:18,15,8659,22,0,7765,19,0
2021-03-24,06:53:26,8,8666,22,0,7775,19,0
2021-03-24,06:53:34,10,8677,22,0,7779,19,0
2021-03-24,06:53:42,12,8688,22,0,7788,19,0
2021-03-24,06:53:50,6,8700,22,0,7796,19,0
2021-03-24,06:53:58,15,8706,22,0,7806,19,0
2021-03-24,06:54:06,11,8715,22,0,7814,19,0
2021-03-24,06:54:14,14,8724,22,0,7823,19,0
2021-03-24,06:54:22,10,8730,22,0,7830,19,0
2021-03-24,06:54:30,9,8738,22,0,7835,19,0
2021-03-24,06:54:38,10,8746,22,0,7842,19,0
2021-03-24,06:54:46,8,8753,22,0,7852,19,0
2021-03-24,06:54:54,4,8759,22,0,7859,19,0
2021-03-24,06:55:02,13,8766,22,0,7868,19,0
2021-03-24,06:55:10,10,8771,22,0,7873,19,0
2021-03-24,06:55:18,5,8776,22,0,7882,20,0
2021-03-24,06:55:26,11,8786,23,0,7888,20,0
2021-03-24,06:55:34,11,8796,23,0,7897,20,0
2021-03-24,06:55:42,7,8799,23,0,7906,20,0
2021-03-24,06:55:50,15,8807,23,0,7913,20,0
2021-03-24,06:55:58,9,8812,23,0,7925,20,0
2021-03-24,06:56:06,12,8817,24,0,7928,20,0
2021-03-24,06:56:14,14,8826,25,0,7931,20,0
2021-03-24,06:56:22,8,8837,25,0,7941,20,0
2021-03-24,06:56:30,14,8845,25,0,7951,20,0
2021-03-24,06:56:38,11,8857,25,0,7958,20,0
2021-03-24,06:56:46,6,8864,25,0,7971,20,0
2021-03-24,06:56:55,11,8870,25,0,7978,20,0
2021-03-24,06:57:03,4,8878,25,0,7984,20,0
2021-03-24,06:57:11,2,8889,25,0,7990,20,0
2021-03-24,06:57:19,5,8896,25,0,7991,20,0
2021-03-24,06:57:27,7,8905,25,0,7994,20,0
2021-03-24,06:57:35,4,8911,25,0,8006,20,0
2021-03-24,06:57:43,11,8917,25,0,8013,20,0
2021-03-24,06:57:51,11,8925,25,0,8020,20,0
2021-03-24,06:57:59,3,8932,25,0,8029,20,0
2021-03-24,06:58:07,3,8943,25,0,8034,20,0
2021-03-24,06:58:15,13,8953,25,0,8038,20,0
2021-03-24,06:58:23,8,8960,25,0,8045,20,0
2021-03-24,06:58:31,7,8968,25,0,8053,20,0
2021-03-24,06:58:40,3,8977,25,0,8059,20,0
2021-03-24,06:58:48,8,8983,25,0,8064,20,0
2021-03-24,06:58:56,12,8988,25,0,8068,20,0
2021-03-24,06:59:04,9,8994,25,0,8074,20,0
2021-03-24,06:59:12,14,9006,26,0,8077,20,0
2021-03-24,06:59:20,21,9017,26,0,8081,20,0
2021-03-24,06:59:29,13,9023,26,0,8092,20,0
2021-03-24,06:59:40,5,9038,26,0,8100,20,0
2021-03-24,06:59:48,8,9043,26,0,8105,20,0
2021-03-24,06:59:56,7,9051,26,0,8111,20,0
2021-03-24,07:00:04,8,9060,26,0,8118,20,0
2021-03-24,07:00:13,6,9066,26,0,8127,20,0
2021-03-24,07:00:21,7,9076,26,0,8137,20,0
2021-03-24,07:00:29,4,9088,26,0,8143,20,0
2021-03-24,07:00:37,3,9092,26,0,8154,20,0
2021-03-24,07:00:45,7,9096,26,0,8160,20,0
2021-03-24,07:00:54,2,9102,26,0,8170,20,0
2021-03-24,07:01:02,8,9108,26,0,8174,20,0
2021-03-24,07:01:10,5,9121,26,0,8179,20,0
2021-03-24,07:01:18,6,9130,26,0,8184,20,0
2021-03-24,07:01:26,4,9135,26,0,8196,20,0
2021-03-24,07:01:34,10,9147,26,0,8204,20,0
2021-03-24,07:01:43,4,9159,26,0,8209,20,0
2021-03-24,07:01:51,11,9166,26,0,8216,20,0
2021-03-24,07:01:59,6,9175,26,0,8222,20,0
2021-03-24,07:02:07,3,9185,26,0,8227,20,0
2021-03-24,07:02:15,7,9194,26,0,8237,20,0
2021-03-24,07:02:23,9,9201,26,0,8244,20,0
2021-03-24,07:02:31,4,9205,26,0,8252,20,0
2021-03-24,07:02:39,8,9210,26,0,8258,20,0
2021-03-24,07:02:47,6,9217,26,0,8268,20,0
2021-03-24,07:02:56,7,9226,26,0,8274,20,0
2021-03-24,07:03:04,10,9235,26,0,8282,20,0
2021-03-24,07:03:12,5,9240,26,0,8291,20,0
2021-03-24,07:03:20,9,9253,26,0,8294,20,0
2021-03-24,07:03:28,15,9268,26,0,8302,20,0
2021-03-24,07:03:36,8,9276,26,0,8315,20,0
2021-03-24,07:03:45,13,9283,26,0,8322,20,0
2021-03-24,07:03:53,8,9289,26,0,8334,20,0
2021-03-24,07:04:01,18,9300,26,0,8340,20,0
2021-03-24,07:04:10,9,9313,26,0,8347,20,0
2021-03-24,07:04:18,7,9317,26,0,8354,20,0
2021-03-24,07:04:27,9,9329,26,0,8361,20,0
2021-03-24,07:04:35,3,9335,26,0,8372,20,0
2021-03-24,07:04:43,4,9342,26,0,8382,20,0
2021-03-24,07:04:52,12,9357,26,0,8393,20,0
2021-03-24,07:05:00,6,9368,26,0,8402,20,0
2021-03-24,07:05:08,5,9371,26,0,8411,20,0
2021-03-24,07:05:16,3,9377,26,0,8415,20,0
2021-03-24,07:05:25,5,9383,26,0,8421,20,0
2021-03-24,07:05:33,7,9392,26,0,8429,20,0
2021-03-24,07:05:41,12,9401,26,0,8432,20,0
2021-03-24,07:05:49,5,9410,26,0,8437,20,0
2021-03-24,07:05:57,6,9419,26,0,8443,20,0
2021-03-24,07:06:06,10,9427,26,0,8444,20,0
2021-03-24,07:06:14,9,9434,26,0,8454,20,0
2021-03-24,07:06:22,9,9445,26,0,8462,20,0
2021-03-24,07:06:31,6,9452,26,0,8469,20,0
2021-03-24,07:06:39,10,9460,26,0,8476,20,0
2021-03-24,07:06:47,4,9470,26,0,8480,20,0
2021-03-24,07:06:55,9,9477,26,0,8488,20,0
2021-03-24,07:07:03,8,9485,26,0,8493,20,0
2021-03-24,07:07:11,8,9497,26,0,8498,20,0
2021-03-24,07:07:19,6,9502,26,0,8506,20,0
2021-03-24,07:07:27,8,9511,26,0,8512,20,0
2021-03-24,07:07:36,5,9515,26,0,8519,20,0
2021-03-24,07:07:44,2,9520,26,0,8527,20,0
2021-03-24,07:07:52,5,9526,26,0,8531,20,0
2021-03-24,07:08:01,5,9529,26,0,8537,20,0
2021-03-24,07:08:09,7,9537,26,0,8541,20,0
2021-03-24,07:08:17,4,9547,26,0,8550,20,0
2021-03-24,07:08:25,8,9560,26,0,8558,20,0
2021-03-24,07:08:33,3,9566,26,0,8565,20,0
2021-03-24,07:08:42,8,9576,26,0,8572,20,0
2021-03-24,07:08:50,11,9586,26,0,8580,20,0
2021-03-24,07:08:58,14,9598,26,0,8587,20,0
2021-03-24,07:09:07,8,9607,26,0,8596,20,0
2021-03-24,07:09:15,7,9614,26,0,8603,20,0
2021-03-24,07:09:24,7,9620,26,0,8607,20,0
2021-03-24,07:09:33,2,9627,26,0,8617,20,0
2021-03-24,07:09:41,15,9632,26,0,8622,20,0
2021-03-24,07:09:50,10,9642,26,0,8631,20,0
2021-03-24,07:09:58,12,9650,26,0,8640,20,0
2021-03-24,07:10:07,9,9656,26,0,8652,20,0
2021-03-24,07:10:16,11,9666,26,0,8661,20,0
2021-03-24,07:10:24,1,9678,26,0,8669,20,0
2021-03-24,07:10:32,9,9680,26,0,8676,20,0
2021-03-24,07:10:40,6,9695,26,0,8686,20,0
2021-03-24,07:10:49,11,9702,26,0,8695,20,0
2021-03-24,07:10:58,8,9712,26,0,8705,20,0
2021-03-24,07:11:06,10,9722,26,0,8719,20,0
2021-03-24,07:11:14,4,9735,26,0,8726,20,0
2021-03-24,07:11:23,7,9740,26,0,8738,20,0
2021-03-24,07:11:31,9,9751,26,0,8750,20,0
2021-03-24,07:11:39,10,9761,26,0,8755,20,0
2021-03-24,07:11:48,6,9766,26,0,8764,20,0
2021-03-24,07:11:56,6,9778,26,0,8773,20,0
2021-03-24,07:12:04,13,9785,26,0,8781,20,0
2021-03-24,07:12:13,15,9793,26,0,8791,20,0
2021-03-24,07:12:21,16,9798,26,0,8802,20,0
2021-03-24,07:12:29,9,9806,26,0,8810,20,0
2021-03-24,07:12:38,6,9815,26,0,8824,20,0
2021-03-24,07:12:46,6,9825,26,0,8831,20,0
2021-03-24,07:12:54,2,9828,26,0,8843,20,0
2021-03-24,07:13:03,3,9843,26,0,8845,20,0
2021-03-24,07:13:12,13,9853,27,0,8855,20,0
2021-03-24,07:13:20,4,9860,27,0,8865,20,0
2021-03-24,07:13:29,7,9869,27,0,8871,20,0
2021-03-24,07:13:37,5,9880,27,0,8877,20,0
2021-03-24,07:13:46,12,9882,28,0,8885,20,0
2021-03-24,07:13:54,5,9896,28,0,8895,20,0
2021-03-24,07:14:03,15,9899,28,0,8900,20,0
2021-03-24,07:14:11,12,9913,28,0,8909,20,0
2021-03-24,07:14:20,6,9921,28,0,8925,20,0
2021-03-24,07:14:28,5,9927,28,0,8935,20,0
2021-03-24,07:14:38,14,9938,28,0,8937,20,0
2021-03-24,07:14:47,14,9948,28,0,8944,20,0
2021-03-24,07:14:55,10,9961,28,0,8950,20,0
2021-03-24,07:15:04,10,9970,28,0,8964,20,0
2021-03-24,07:15:12,8,9982,28,0,8971,20,0
2021-03-24,07:15:21,9,9989,28,0,8980,20,0
2021-03-24,07:15:29,10,10002,28,0,8992,20,0
2021-03-24,07:15:37,14,10008,28,0,8998,20,0
2021-03-24,07:15:46,7,10016,28,0,9007,20,0
2021-03-24,07:15:54,8,10024,28,0,9015,20,0
2021-03-24,07:16:02,7,10035,28,0,9021,20,0
2021-03-24,07:16:11,8,10039,28,0,9030,20,0
2021-03-24,07:16:19,6,10053,28,0,9040,20,0
2021-03-24,07:16:27,13,10063,28,0,9047,20,0
2021-03-24,07:16:36,12,10073,28,0,9058,20,0
2021-03-24,07:16:44,11,10087,28,0,9072,20,0
2021-03-24,07:16:52,5,10096,28,0,9077,20,0
2021-03-24,07:17:01,11,10104,28,0,9085,20,0
2021-03-24,07:17:09,4,10112,28,0,9095,20,0
2021-03-24,07:17:18,5,10117,28,0,9099,20,0
2021-03-24,07:17:26,6,10123,28,0,9105,20,0
2021-03-24,07:17:35,14,10130,28,0,9108,20,0
2021-03-24,07:17:43,11,10144,28,0,9113,20,0
2021-03-24,07:17:52,13,10151,28,0,9127,20,0
2021-03-24,07:18:00,8,10164,28,0,9132,20,0
2021-03-24,07:18:09,10,10173,28,0,9138,20,0
2021-03-24,07:18:17,6,10184,28,0,9146,20,0
2021-03-24,07:18:26,14,10190,28,0,9149,20,0
2021-03-24,07:18:34,9,10208,28,0,9158,20,0
2021-03-24,07:18:43,8,10211,28,0,9171,20,0
2021-03-24,07:18:51,7,10217,28,0,9178,20,0
2021-03-24,07:19:00,8,10223,28,0,9182,20,0
2021-03-24,07:19:08,9,10235,28,0,9189,20,0
2021-03-24,07:19:16,14,10247,28,0,9192,20,0
2021-03-24,07:19:25,11,10252,28,0,9202,20,0
2021-03-24,07:19:33,11,10262,28,0,9212,20,0
2021-03-24,07:19:42,6,10270,28,0,9217,20,0
2021-03-24,07:19:51,17,10285,28,0,9222,20,0
2021-03-24,07:20:00,11,10297,28,0,9229,20,0
2021-03-24,07:20:12,11,10312,28,0,9246,20,0
2021-03-24,07:20:20,9,10320,28,0,9256,20,0
2021-03-24,07:20:29,12,10331,28,0,9267,20,0
2021-03-24,07:20:37,10,10336,28,0,9276,20,0
2021-03-24,07:20:46,10,10348,28,0,9286,20,0
2021-03-24,07:20:54,8,10362,28,0,9293,20,0
2021-03-24,07:21:03,7,10373,28,0,9300,20,0
2021-03-24,07:21:12,8,10388,28,0,9310,20,0
2021-03-24,07:21:20,6,10395,28,0,9319,20,0
2021-03-24,07:21:29,6,10402,28,0,9328,20,0
2021-03-24,07:21:37,11,10411,28,0,9334,20,0
2021-03-24,07:21:46,11,10421,28,0,9342,20,0
2021-03-24,07:21:54,5,10430,28,0,9347,20,0
2021-03-24,07:22:03,13,10438,28,0,9350,20,0
2021-03-24,07:22:12,13,10446,28,0,9362,20,0
2021-03-24,07:22:20,5,10452,28,0,9371,20,0
2021-03-24,07:22:29,4,10457,28,0,9378,20,0
2021-03-24,07:22:37,4,10462,28,0,9382,20,0
2021-03-24,07:22:46,6,10468,28,0,9389,20,0
2021-03-24,07:22:54,4,10476,28,0,9392,20,0
2021-03-24,07:23:03,10,10483,28,0,9396,20,0
2021-03-24,07:23:11,8,10491,28,0,9401,20,0
2021-03-24,07:23:20,9,10501,28,0,9408,20,0
2021-03-24,07:23:29,7,10510,28,0,9418,20,0
2021-03-24,07:23:37,14,10517,28,0,9427,20,0
2021-03-24,07:23:46,4,10527,28,0,9432,20,0
2021-03-24,07:23:54,6,10533,28,0,9437,20,0
2021-03-24,07:24:03,7,10542,28,0,9453,20,0
2021-03-24,07:24:11,5,10549,29,0,9461,20,0
2021-03-24,07:24:20,12,10554,29,0,9469,20,0
2021-03-24,07:24:29,4,10565,29,0,9473,20,0
2021-03-24,07:24:37,5,10576,29,0,9477,20,0
2021-03-24,07:24:46,7,10586,29,0,9484,20,0
2021-03-24,07:24:55,4,10592,29,0,9487,20,0
2021-03-24,07:25:06,7,10604,29,0,9494,20,0
2021-03-24,07:25:15,7,10610,29,0,9500,20,0
2021-03-24,07:25:23,7,10615,29,0,9510,20,0
2021-03-24,07:25:31,9,10623,29,0,9512,20,0
2021-03-24,07:25:40,8,10634,29,0,9517,20,0
2021-03-24,07:25:49,5,10640,29,0,9524,20,0
2021-03-24,07:25:57,4,10647,29,0,9532,20,0
2021-03-24,07:26:06,7,10654,29,0,9536,20,0
2021-03-24,07:26:15,10,10666,29,0,9542,20,0
2021-03-24,07:26:23,13,10683,29,0,9551,20,0
2021-03-24,07:26:32,10,10695,29,0,9561,20,0
2021-03-24,07:26:41,3,10698,29,0,9567,20,0
2021-03-24,07:26:49,5,10702,30,0,9571,20,0
2021-03-24,07:26:58,7,10706,30,0,9578,20,0
2021-03-24,07:27:07,11,10713,30,0,9585,20,0
2021-03-24,07:27:15,8,10719,30,0,9592,20,0
2021-03-24,07:27:24,4,10726,30,0,9594,20,0
2021-03-24,07:27:33,7,10732,30,0,9597,20,0
2021-03-24,07:27:41,9,10741,30,0,9602,20,0
2021-03-24,07:27:50,7,10746,30,0,9610,20,0
2021-03-24,07:27:58,8,10755,30,0,9619,20,0
2021-03-24,07:28:07,11,10767,30,0,9622,20,0
2021-03-24,07:28:16,10,10777,30,0,9633,20,0
2021-03-24,07:28:24,12,10785,30,0,9643,20,0
2021-03-24,07:28:33,14,10799,30,0,9652,20,0
2021-03-24,07:28:42,7,10808,30,0,9660,20,0
2021-03-24,07:28:50,7,10816,30,0,9666,20,0
2021-03-24,07:28:59,6,10821,30,0,9671,20,0
2021-03-24,07:29:08,3,10830,30,0,9677,20,0
2021-03-24,07:29:17,7,10839,30,0,9684,20,0
2021-03-24,07:29:26,7,10850,30,0,9688,20,0
2021-03-24,07:29:34,4,10856,30,0,9699,20,0
2021-03-24,07:29:43,8,10864,30,0,9700,20,0
2021-03-24,07:29:52,9,10869,30,0,9711,20,0
2021-03-24,07:30:01,3,10877,30,0,9722,20,0
2021-03-24,07:30:10,6,10890,30,0,9730,20,0
2021-03-24,07:30:19,3,10901,30,0,9735,20,0
2021-03-24,07:30:27,7,10909,30,0,9739,20,0
2021-03-24,07:30:36,9,10915,30,0,9750,20,0
2021-03-24,07:30:45,10,10923,30,0,9762,20,0
2021-03-24,07:30:53,7,10934,30,0,9770,20,0
2021-03-24,07:31:02,9,10943,30,0,9780,20,0
2021-03-24,07:31:11,6,10949,30,0,9783,20,0
2021-03-24,07:31:19,3,10955,30,0,9789,20,0
2021-03-24,07:31:28,6,10963,30,0,9793,20,0
2021-03-24,07:31:36,0,10971,30,0,9799,20,0
2021-03-24,07:31:45,17,10978,30,0,9802,20,0
2021-03-24,07:31:54,8,10985,30,0,9810,20,0
2021-03-24,07:32:02,10,10993,30,0,9819,20,0
2021-03-24,07:32:11,6,11002,30,0,9825,20,0
2021-03-24,07:32:20,6,11011,30,0,9834,20,0
2021-03-24,07:32:29,13,11018,30,0,9843,20,0
2021-03-24,07:32:38,6,11030,30,0,9850,20,0
2021-03-24,07:32:46,6,11040,30,0,9857,20,0
2021-03-24,07:32:55,10,11049,30,0,9863,20,0
2021-03-24,07:33:04,10,11057,30,0,9875,20,0
2021-03-24,07:33:13,5,11071,30,0,9884,20,0
2021-03-24,07:33:22,7,11080,30,0,9888,20,0
2021-03-24,07:33:31,4,11090,30,0,9899,20,0
2021-03-24,07:33:39,12,11098,30,0,9911,20,0
2021-03-24,07:33:48,5,11114,30,0,9918,20,0
2021-03-24,07:33:57,15,11126,30,0,9926,20,0
2021-03-24,07:34:06,10,11134,30,0,9936,20,0
2021-03-24,07:34:15,9,11142,30,0,9943,20,0
2021-03-24,07:34:23,7,11147,30,0,9952,20,0
2021-03-24,07:34:32,7,11155,30,0,9956,20,0
2021-03-24,07:34:41,12,11161,30,0,9965,20,0
2021-03-24,07:34:50,4,11174,30,0,9974,20,0
2021-03-24,07:34:58,3,11179,30,0,9979,20,0
2021-03-24,07:35:07,6,11186,30,0,9986,20,0
2021-03-24,07:35:16,9,11190,30,0,9994,20,0
2021-03-24,07:35:26,5,11201,30,0,9998,20,0
2021-03-24,07:35:34,5,11210,30,0,10006,20,0
2021-03-24,07:35:44,4,11216,30,0,10011,20,0
2021-03-24,07:35:53,8,11223,30,0,10019,20,0
2021-03-24,07:36:01,9,11234,30,0,10023,20,0
2021-03-24,07:36:10,8,11244,30,0,10033,20,0
2021-03-24,07:36:19,7,11256,30,0,10041,20,0
2021-03-24,07:36:28,9,11265,30,0,10048,20,0
2021-03-24,07:36:36,6,11272,30,0,10058,20,0
2021-03-24,07:36:45,12,11275,30,0,10065,20,0
2021-03-24,07:36:54,8,11287,31,0,10074,20,0
2021-03-24,07:37:02,9,11297,31,0,10088,20,0
2021-03-24,07:37:11,6,11304,31,0,10089,20,0
2021-03-24,07:37:20,9,11309,31,0,10098,20,0
2021-03-24,07:37:29,7,11317,31,0,10102,20,0
2021-03-24,07:37:38,7,11330,31,0,10109,20,0
2021-03-24,07:37:47,7,11336,31,0,10118,20,0
2021-03-24,07:37:56,6,11344,32,0,10125,20,0
2021-03-24,07:38:05,17,11358,32,0,10127,20,0
2021-03-24,07:38:14,6,11370,32,0,10140,20,0
2021-03-24,07:38:22,16,11380,32,0,10152,20,0
2021-03-24,07:38:31,4,11392,32,0,10159,20,0
2021-03-24,07:38:40,5,11399,32,0,10165,20,0
2021-03-24,07:38:49,8,11404,32,0,10171,20,0
2021-03-24,07:38:58,11,11406,32,0,10179,20,0
2021-03-24,07:39:09,9,11423,32,0,10190,20,0
2021-03-24,07:39:18,17,11436,32,0,10196,20,0
2021-03-24,07:39:27,5,11451,33,0,10202,20,0
2021-03-24,07:39:36,7,11457,33,0,10210,20,0
2021-03-24,07:39:45,7,11468,33,0,10221,20,0
2021-03-24,07:39:53,8,11482,33,0,10224,20,0
2021-03-24,07:40:02,6,11490,33,0,10232,20,0
2021-03-24,07:40:12,8,11498,33,0,10242,20,0
2021-03-24,07:40:20,6,11518,33,0,10250,20,0
2021-03-24,07:40:31,4,11525,33,0,10258,20,0
2021-03-24,07:40:40,4,11533,33,0,10263,20,0
2021-03-24,07:40:48,8,11535,33,0,10271,20,0
2021-03-24,07:40:57,14,11544,33,0,10280,20,0
2021-03-24,07:41:06,3,11554,33,0,10288,20,0
2021-03-24,07:41:15,6,11561,33,0,10291,20,0
2021-03-24,07:41:24,2,11565,33,0,10297,20,0
2021-03-24,07:41:33,5,11573,33,0,10307,20,0
2021-03-24,07:41:42,10,11583,33,0,10313,20,0
2021-03-24,07:41:51,3,11590,33,0,10318,20,0
2021-03-24,07:42:00,6,11598,33,0,10324,20,0
2021-03-24,07:42:09,6,11603,33,0,10333,20,0
2021-03-24,07:42:18,7,11610,33,0,10339,20,0
2021-03-24,07:42:26,5,11616,33,0,10343,20,0
2021-03-24,07:42:35,12,11632,33,0,10351,20,0
2021-03-24,07:42:44,8,11637,33,0,10363,20,0
2021-03-24,07:42:53,9,11649,33,0,10372,20,0
2021-03-24,07:43:02,2,11657,33,0,10384,20,0
2021-03-24,07:43:11,6,11666,33,0,10390,20,0
2021-03-24,07:43:20,10,11673,33,0,10399,20,0
2021-03-24,07:43:29,7,11680,33,0,10413,20,0
2021-03-24,07:43:38,6,11687,33,0,10419,20,0
2021-03-24,07:43:47,6,11697,33,0,10428,20,0
2021-03-24,07:43:56,7,11704,33,0,10435,20,0
2021-03-24,07:44:05,4,11716,33,0,10446,20,0
2021-03-24,07:44:14,6,11725,33,0,10453,20,0
2021-03-24,07:44:23,6,11737,33,0,10462,20,0
2021-03-24,07:44:32,11,11746,33,0,10463,20,0
2021-03-24,07:44:42,10,11757,33,0,10473,20,0
2021-03-24,07:44:51,6,11767,33,0,10483,20,0
2021-03-24,07:45:00,3,11773,33,0,10492,20,0
2021-03-24,07:45:09,9,11781,33,0,10496,20,0
2021-03-24,07:45:18,3,11799,33,0,10505,20,0
2021-03-24,07:45:27,4,11807,33,0,10513,20,0
2021-03-24,07:45:36,8,11814,33,0,10522,20,0
2021-03-24,07:45:46,7,11822,33,0,10531,20,0
2021-03-24,07:45:55,8,11831,33,0,10537,20,0
2021-03-24,07:46:04,6,11841,33,0,10540,20,0
2021-03-24,07:46:13,5,11846,33,0,10544,20,0
2021-03-24,07:46:22,5,11852,33,0,10549,20,0
2021-03-24,07:46:31,15,11862,33,0,10555,20,0
2021-03-24,07:46:40,1,11871,34,0,10564,20,0
2021-03-24,07:46:49,9,11879,34,0,10569,20,0
2021-03-24,07:46:58,9,11889,34,0,10578,20,0
2021-03-24,07:47:07,12,11895,34,0,10586,20,0
2021-03-24,07:47:16,4,11905,34,0,10591,20,0
2021-03-24,07:47:25,4,11919,34,0,10599,20,0
2021-03-24,07:47:34,8,11923,34,0,10608,20,0
2021-03-24,07:47:43,5,11927,34,0,10614,20,0
2021-03-24,07:47:53,4,11934,34,0,10623,20,0
2021-03-24,07:48:02,4,11940,34,0,10627,20,0
2021-03-24,07:48:11,10,11948,34,0,10635,20,0
2021-03-24,07:48:19,6,11958,34,0,10641,20,0
2021-03-24,07:48:28,10,11971,34,0,10646,20,0
2021-03-24,07:48:37,2,11981,34,0,10657,20,0
2021-03-24,07:48:47,10,11989,34,0,10667,20,0
2021-03-24,07:48:56,8,12000,34,0,10675,20,0
2021-03-24,07:49:05,9,12011,34,0,10682,20,0
2021-03-24,07:49:14,6,12022,34,0,10689,20,0
2021-03-24,07:49:23,6,12033,34,0,10695,20,0
2021-03-24,07:49:32,8,12044,34,0,10701,20,0
2021-03-24,07:49:41,10,12053,34,0,10710,20,0
2021-03-24,07:49:51,7,12063,34,0,10713,20,0
2021-03-24,07:50:00,3,12072,35,0,10720,20,0
2021-03-24,07:50:09,16,12077,35,0,10727,20,0
2021-03-24,07:50:18,6,12094,35,0,10735,20,0
2021-03-24,07:50:27,10,12098,35,0,10744,20,0
2021-03-24,07:50:36,2,12102,35,0,10757,20,0
2021-03-24,07:50:45,6,12114,35,0,10761,20,0
2021-03-24,07:50:55,6,12121,35,0,10768,20,0
2021-03-24,07:51:05,3,12131,35,0,10779,20,0
2021-03-24,07:51:14,9,12138,35,0,10782,20,0
2021-03-24,07:51:23,6,12147,35,0,10794,20,0
2021-03-24,07:51:32,5,12158,35,0,10800,20,0
2021-03-24,07:51:41,5,12164,35,0,10809,20,0
2021-03-24,07:51:50,7,12173,35,0,10820,20,0
2021-03-24,07:51:59,10,12182,35,0,10824,20,0
2021-03-24,07:52:08,9,12191,35,0,10830,20,0
2021-03-24,07:52:17,4,12194,35,0,10842,20,0
2021-03-24,07:52:26,6,12200,35,0,10847,20,0
2021-03-24,07:52:35,5,12210,35,0,10851,20,0
2021-03-24,07:52:44,10,12220,35,0,10855,20,0
2021-03-24,07:52:53,8,12232,35,0,10866,20,0
2021-03-24,07:53:02,7,12239,35,0,10878,20,0
2021-03-24,07:53:11,7,12252,35,0,10878,20,0
2021-03-24,07:53:20,6,12264,35,0,10887,20,0
2021-03-24,07:53:29,3,12270,35,0,10894,20,0
2021-03-24,07:53:39,6,12275,35,0,10907,20,0
2021-03-24,07:53:48,3,12281,35,0,10913,20,0
2021-03-24,07:53:57,7,12288,35,0,10918,20,0
2021-03-24,07:54:06,7,12296,35,0,10925,20,0
2021-03-24,07:54:15,6,12302,35,0,10932,20,0
2021-03-24,07:54:24,8,12312,35,0,10937,20,0
2021-03-24,07:54:33,3,12319,35,0,10947,20,0
2021-03-24,07:54:42,11,12326,35,0,10952,20,0
2021-03-24,07:54:51,2,12332,35,0,10957,20,0
2021-03-24,07:55:00,7,12339,35,0,10958,20,0
2021-03-24,07:55:09,6,12348,35,0,10965,20,0
2021-03-24,07:55:18,9,12358,35,0,10970,20,0
2021-03-24,07:55:27,11,12367,35,0,10981,20,0
2021-03-24,07:55:37,7,12377,35,0,10986,20,0
2021-03-24,07:55:46,5,12381,35,0,10989,20,0
2021-03-24,07:55:55,6,12391,35,0,10999,20,0
2021-03-24,07:56:05,7,12396,35,0,11010,20,0
2021-03-24,07:56:14,7,12406,35,0,11020,20,0
2021-03-24,07:56:23,4,12420,35,0,11027,20,0
